P,S,Q,PF
427.527,440.338,105.444,0.970906
426.338,439.686,107.515,0.969643
426.475,439.162,104.798,0.97111
427.833,440.876,106.447,0.970415
428.234,441.139,105.924,0.970744
427.631,440.534,105.84,0.97071
430.479,443.04,104.748,0.971649
434.188,446.402,103.706,0.97264
435.096,447.874,106.219,0.97147
435.102,447.958,106.552,0.971299
434.639,446.883,103.891,0.972601
437.527,450.064,105.488,0.972144
439.741,452.248,105.624,0.972344
441.225,453.719,105.742,0.972463
439.921,451.897,103.346,0.973498
441.088,453.438,105.108,0.972763
440.511,453.061,105.897,0.9723
440.575,452.965,105.219,0.972647
439.796,452.146,104.955,0.972686
439.346,451.855,105.587,0.972315
443.296,455.782,105.949,0.972607
448.973,460.676,103.178,0.974596
450.829,463.127,106.017,0.973446
448.296,460.915,107.112,0.972623
448.052,459.935,103.871,0.974165
449.524,462.197,107.493,0.97258
449.762,462.469,107.663,0.972524
451.228,462.928,103.422,0.974725
451.845,464.242,106.568,0.973296
