P,S,Q,PF
85.1071,90.7437,31.4835,1.#QNAN
85.3348,90.9307,31.4063,1.#QNAN
85.2883,90.9421,31.5655,1.#QNAN
85.3089,90.9543,31.5448,1.#QNAN
22.3162,28.6202,17.9193,1.#QNAN
21.84,28.1009,17.6826,1.#QNAN
21.6004,28.0104,17.8328,1.#QNAN
8.69701,18.1003,15.874,1.#QNAN
1.35102,10.2482,10.1587,1.#QNAN
1.27617,10.3189,10.2397,1.#QNAN
1.26598,10.4013,10.324,1.#QNAN
1.32583,10.3393,10.2539,1.#QNAN
1.23626,10.3057,10.2312,1.#QNAN
1.50229,10.4807,10.3725,1.#QNAN
1.3104,10.301,10.2173,1.#QNAN
1.27058,10.1243,10.0442,1.#QNAN
1.32486,10.6203,10.5373,1.#QNAN
1.35287,10.6207,10.5342,1.#QNAN
1.29665,10.1863,10.1034,1.#QNAN
1.20706,10.5004,10.4308,1.#QNAN
1.34798,10.6189,10.533,1.#QNAN
1.36977,10.4997,10.4099,1.#QNAN
1.24013,10.4737,10.4,1.#QNAN
1.4917,9.95355,9.84114,1.#QNAN
1.44314,10.4345,10.3342,1.#QNAN
1.39502,10.2577,10.1624,1.#QNAN
1.46014,10.4278,10.3251,1.#QNAN
1.46793,10.4291,10.3253,1.#QNAN
1.36988,10.6622,10.5738,1.#QNAN
1.37072,10.6478,10.5592,1.#QNAN
1.42499,10.4107,10.3127,1.#QNAN
1.43526,9.96234,9.85841,1.#QNAN
1.35094,10.1049,10.0142,1.#QNAN
1.45185,10.1049,10.0001,1.#QNAN
1.4374,10.3458,10.2455,1.#QNAN
1.4142,10.2756,10.1778,1.#QNAN
